filename,author,title,doi,language,bertopic_topic,bertopic_prob
1146_Subsistence.pdf,T. Fernández-Crespo,Subsistence shift and socio-economic response to cultural and climate changes among north-central Iberian megalithic groups,10.1016/j.jas.2021.105451,en,2,1.0
1147_Enclave singular_2021.pdf,,**MUNIBE** Antropologia-Arkeologia nº 72 57-69 DONOSTIA,10.21630/maa.2021.72.03,es,2,0.9152293205691981
1148_Fortificacion_2021.pdf,"Gutiérrez Soler, Luis María",¿La fortificación ibérica de Giribaile? Caracterización formal e interpretación arquitectónica de la muralla de cajones,10.1344/Pyrenae2021.vol52num2.2,es,2,0.9608745453153827
1149_Aportaciones al uso del espacio_2022.pdf,María Pastor Quiles,"Gorgociles del Escabezado II (Jumilla, Murcia). Aportaciones al uso del espacio y a la arquitectura de la Edad del Bronce del sudeste de la península ibérica",10.3989/arq.arqt.2022.001,es,2,1.0
1150_At the begginings_2022.pdf,Eduardo Vijande-Vila,At the beginnings of the funerary Megalithism in Iberia at Campo de Hockey necropolis,10.1038/s41598-022-13014-6,en,2,1.0
1151_Cerámica roja_2022.pdf,,cupauam 48|2| (2022) - Páginas 11-43 Recibido: 24-01-2022 - Aceptado: 14-09-2022,10.15366/cupauam2022.48.2.001,es,2,0.8803073938540353
1153_Cueva de la dehesilla_2022.pdf,García Rivero,"Cueva de la Dehesilla: nuevos datos estratigráficos, materiales y radiocarbónicos (corte c006) y revisión de su secuencia neolítica",10.12795/spal.2022.i31.03,es,0,1.0
1154_Deposito ritual_2022.pdf,Rafael Bolado del Castillo,"El depósito ritual de la Edad del Hierro de la cueva del Aspio (Ruesga, Cantabria)",10.5209/cmpl.84159,es,2,0.8782002532894227
1155_El estudio de las tradiciones tecnicas_2022.pdf,,nº 73 47-64 DONOSTIA 2022 ISSN 1132-2217 • eISSN 2172-4555,10.21630/maa.2022.73.09,es,2,0.8701113282516757
1156_Monumento fundacional_2022.pdf,"María Alejo Armijo, Luis María Gutiérrez Soler, Fernando Prados Martínez, Antonio Jesús Ortiz Villarejo, José Antonio Alejo Sáez",El monumento fundacional de la plataforma inferior de Giribaile (Jaén). Espacio ideológico de arquitectura social y representativa ; The foundational monument of the lower platform of Giribaile (Jaén). An ideological space of social and representative architecture,10.3989/tp.2022.12293,es,2,1.0
1157_Oppidum_2022.pdf,,**MUNIBE** Antropologia-Arkeologia nº 73 149-165 DONOSTIA 2022 ISSN 1132-2217 • eISSN 2172-4555,10.21630/maa.2022.73.05,es,2,0.9241061111476255
1158_Gorgociles_2022.pdf,María Pastor Quiles,"Gorgociles del Escabezado II (Jumilla, Murcia). Aportaciones al uso del espacio y a la arquitectura de la Edad del Bronce del sudeste de la península ibérica",10.3989/arq.arqt.2022.001,es,2,1.0
1159_Cronologia temporalidad_2022.pdf,José E. Márquez-Romero,"Investigaciones en el Sector L1 del Complexo arqueológico dos Perdigões (Reguengos de Monsaraz, Portugal): cronología y temporalidad de dos recintos de fosos calcolíticos (F1 y F2) = Researchs in Sector l1 of the Complexo Arqueológico dos Perdigões (Reguengos de Monsaraz, Portugal): Chronology and Temporality of two Chalcolithic Pit Enclosures (f1 and f2)",10.14201/zephyrus2022895783,es,2,0.8820921467247013
1160_La ceramica del neolitico antiguo_2022.pdf,Daniel García Rivero,La cerámica del Neolítico antiguo de la Cueva de los Murciélagos de Zuheros,10.5209/cmpl.84154,es,2,0.8544766525260028
1161_La comunidad prehistorica_2022.pdf,,Microsoft Word - Recensiones.docx,,en,2,0.8210413786958738
1162_La sima del ciervo_2022.pdf,,Microsoft Word - MAQUETADO Laborda.docx,10.26754/ojs_salduie/sald.2022227339,es,2,0.9066484447918997
1163_Nuevas dataciones_2022.pdf,,cupauam 48|1| (2022) - Páginas 11-29 Recibido: 21-08-2021 - Aceptado: 04-05-2022,10.15366/cupauam2022.48.1.001,es,2,0.965985751805081
1164_Nuevo tipo enterrador_2022.pdf,Benítez de Lugo Enrich,"Bocapucheros (Almagro, Ciudad Real): nuevo tipo de enterramiento tumular en la Cultura de las Motillas",10.12795/spal.2022.i31.19,es,0,0.7911763728600705
1165_O cocheiro_2022.pdf,Sousa,"O concheiro do Lisandro (Mafra, Lisboa, Portugal): novos dados sobre a exploração de recursos aquáticos no Neolítico da Península de Lisboa",10.12795/spal.2022.i31.02,pt,2,0.8601133957842217
1166_Produccion y consumo de marfil_2022.pdf,,cupauam 48|2| (2022) - Páginas 79-106 Recibido: 01-12-2022 - Aceptado: 14-12-2022,10.15366/cupauam2022.48.2.003,es,2,0.8974841342530037
1167_The chronology_2022.pdf,Salvador Pardo-Gordó,The chronology of archaeological assemblages based on an automatic Bayesian procedure: Eastern Iberia as study case,10.1016/j.jas.2022.105555,en,2,0.9602106778402544
1168_The mesolithic of atlantic coastal spain_2022.pdf,Geoffrey A. CLARK,The Mesolithic of Atlantic Coastal Spain,10.5852/cr-palevol2022v21a3,fr,0,0.724748914091091
1169_The tempo of the iberian megalithic_2022.pdf,Gonzalo Aranda Jiménez,The tempo of the Iberian megalithic rituals in the European context: The cemetery of Panoría,10.1016/j.jas.2022.105579,en,2,0.8885453785615474
1170_Alabarda argarica_2022.pdf,Luis Benítez de Lugo Enrich,"Una alabarda argárica en la motilla de El Retamar (Argamasilla de Alba, Ciudad Real): contexto, datación, procedencia e interpretación",10.5209/cmpl.80887,es,2,0.9565556523937921
1171_Practicas funerarias_2023.pdf,Daniel García Rivero,Actas del VII Congreso,10.12795/9788447224234,es,2,0.9218211527863885
1172_A multi-stage bayesian modelling_2023.pdf,Oreto García-Puchol,"A multi-stage Bayesian modelling for building the chronocultural sequence of the Late Mesolithic at Cueva de la Cocina (Valencia, Eastern Iberia)",10.1016/j.quaint.2023.05.015,en,2,1.0
1173_Animal exploitation_2023.pdf,"Nelson J. Almeida, Miguel Serra, Eduardo Porfírio, Sofia Silva","Animal exploitation in Southwestern Iberia at the end of the second millennium BCE: insights from the Late Bronze Age of Outeiro do Circo (Beja, Portugal)",10.5209/cmpl.88939,en,2,0.7116868174037494
1174_Aproximaciones bayesianas_2023.pdf,María Pilar Escribá Ruiz,"Aproximación bayesiana a las dinámicas secuenciales de los campos de hoyos. El caso de Camí de Missena (La Pobla del Duc, València) = Sequential Dynamics Linked with Negative Structures through a Bayesian Approximation. The Case of Camí de Missena (La Pobla del Duc, València)",10.14201/zephyrus2023913756,en,0,1.0
1175_Cronologia minas neoliticas Can Tintorer_2023.pdf,,nº 74 Online First DONOSTIA,10.21630/maa.2023.74.02,es,2,0.9298600799250422
1176_betilos_2023.pdf,Nión-Álvarez,"El Edificio de los Betilos (Castro de Elviña, A Coruña): religiosidad e interacciones culturales en la Edad del Hierro del NoroesteEl Edificio de los Betilos (Castro de Elviña, A Coruña): religiosidad e interacciones culturales en la Edad del Hierro del Noroeste",10.12795/spal.2023.i32.14,es,2,1.0
1177_Funerary practices in megalithic tombs_2023.pdf,Lara Milesi García,Funerary practices in megalithic tombs during the Argaric Bronze Age in South-Eastern Iberia: The cemetery of Los Eriales,10.1016/j.jasrep.2023.103972,en,2,0.8356079134468174
1178_NewMegalithicMonumentAntequeraWorldHeritageSite-Antiquity_2023.pdf,,S0003598X23000352jra 1..20,10.15184/aqy.2023.35,en,2,0.7899024184064672
1179_La_Balma_del_Barranc_de_La_Fontanella_Vilafranca_C_2023.pdf,Dídac Román,"La Balma del Barranc de la Fontanella (Vilafranca, Castelló) y sus implicaciones en el conocimiento del Mesolítico Geométrico del Mediterráneo ibérico y el Valle del Ebro",10.5209/cmpl.88937,es,0,1.0
1180_Aguilella_et_al2023CovachaBarrancoFrailes.pdf,Aguilella,"La Covacha del barranco de los Frailes (Mosqueruela, Teruel): una pequeña cavidad sepulcral de la Edad del Bronce",10.1344/Pyrenae2023.vol54num2.1,ca,0,1.0
1181_CuestaRomero2023metalurgia.pdf,"Julián Cuesta Romero, Ignacio Ruiz Vélez, Marta Francés Negro, Eduardo Bartolomé Monzón, María Victoria Palacios Palacios, Desiderio Marina González, Doroteo Gonzalo Mozo, Miguel Arribas Alonso","La minería y metalurgia del hierro como actividad especializada en el castro de La Cabeza (Huerta Abajo, Burgos)",10.5209/cmpl.88942,es,2,0.968774545953895
1182_The earliest basketry in southern Europe_2023.pdf,"Francisco Martínez-Sevilla, Maria Herrero-Otal, María Martín-Seijo, Jonathan Santana, José A. Lozano Rodríguez, Ruth Maicas Ramos, Miriam Cubas, Anna Homs, Rafael M. Martínez Sánchez, Ingrid Bertin, Rosa Barroso Bermejo, Primitiva Bueno Ramírez, Rodrigo de Balbín Behrmann, Antoni Palomo Pérez, Antonio M. Álvarez-Valero, Leonor Peña-Chocarro, Mercedes Murillo-Barroso, Eva Fernández-Domínguez, Manuel Altamirano García, Rubén Pardo Martínez, Mercedes Iriarte Cela, Javier L. Carrasco Rus, Carmen Alfaro Giner, Raquel Piqué Huerta",The earliest basketry in southern Europe: Hunter-gatherer and farmer plant-based technology in Cueva de los Murciélagos (Albuñol),10.1126/sciadv.adi3055,en,2,1.0
1183_Necrópolis+de+Alcaide+Capítulo+4_2024.pdf,,**Cronología** Lara Milesi García Víctor Jiménez-Jáimez Alfonso Palomo Laburu,10.12795/spal.2021.i30.02._,es,2,0.8985625749421317
1184_Necropolis prehistorica de sepulcros excavados en el cortijo de Alcaide_2024.pdf,,"Necrópolis prehistórica de sepulcros excavados en roca en el cortijo de Alcaide **(Antequera, Málaga)**",10.1002/oa.719_,es,2,1.0
1185_Huet-NeoNet Atlantic-2024.pdf,Thomas Huet,NeoNet Atlantic. Radiocarbon Dates for the Late Mesolithic/Early Neolithic Transition in the Southern European Atlantic Coast,10.5334/joad.120,en,2,0.7583143243042726
1187_DiazDelRio_strontium_mobility_Iberia_2022.pdf,Pedro Díaz-del-Río,Paleomobility in Iberia: 12 years of strontium isotope research,10.1016/j.jasrep.2022.103653,en,0,0.796673779930517
1190_1999.pdf,,,,en,1,1.0
433_2000.pdf,M. Oliva Rodríguez-Ariza,"Conservación y puesta en valor del yacimiento argárico de Castellón Alto (Galera, Granada)",,es,2,0.17563533007283844
435_2000.pdf,https://www.researchgate.net/publication/367392209,"See discussions, stats, and author profiles for this publication at: https://www.researchgate.net/publication/367392209",,en,0,1.0
439_2000.pdf,ANGEL,Presentación de PowerPoint,,en,0,1.0
440_2000.pdf,Dirk Brandherm,"El poblamiento argárico de Las Herrerías (Cuevas de Almanzora, Almería) según la documentación inédita de L. Siret",,es,2,0.18229446954124906
442_2000.pdf,,**==> picture [212 x 216] intentionally omitted <==**,,en,1,1.0
443_2000.pdf,https://www.researchgate.net/publication/367395820,"See discussions, stats, and author profiles for this publication at: https://www.researchgate.net/publication/367395820",,en,0,1.0
446_2000.pdf,,## **EXPRESIONES FUNERARIAS DE LA PREHISTORIA RECIENTE DE CARMONA (SEVILLA) EXPRESIONES FUNERARIAS DE LA PREHISTORIA RECIENTE DE CARMONA FUNERARY EXPRESIONS FROM THE RECENT PREHISTORY OF CARMONA (SEVILLA) (SEVILLA)**,10.12795/spal.2000.i9.21,es,2,0.878770821777279
447_2000.pdf,,,,en,2,0.9097877806330789
450_2000.pdf,Sebastián Celestino Pérez,"Investigación, adecuación y musealización del santuario protohistórico de Cancho Roano (Zalamea de la Serena, Badajoz)",,es,-1,0.0639995399934759
451_2000.pdf,Germán Delibes de Castro,Itinerario arqueológico de los dólmenes de Sedano (Burgos),,es,2,0.18604554515105376
452_2000.pdf,Natàlia Alonso,"“La fortaleza de Arbeca. El proyecto Vilars 2000”. Investigación, recuperación y socialización del conocimiento y del patrimonio",,es,2,0.1803414932040341
454_2000.pdf,,,,es,2,0.8749674780274492
455_2000.pdf,,**MUNIBE** (Antropologia-Arkeologia) Supl. Nº 12 11-211 SAN SEBASTIAN 2000 ISSN 1132-2217,,es,2,0.9193779375325641
456_2000.pdf,ANGEL,Presentación de PowerPoint,,en,0,0.9456235940491075
458_2000.pdf,,**==> picture [34 x 13] intentionally omitted <==**,,en,1,0.8361008072140618
460_2000.pdf,,"_Complutum_ , 11, 2000: 63-85",,es,2,0.9022788708811894
462_2000.pdf,,"_Complutum_ , 11, 2000: 191-208",,es,2,0.8975748704445089
466_2001.pdf,,A Anta 2 da Herdade de Santa Margarida (Reguengos de Monsaraz),,pt,2,1.0
467_2001.pdf,,,,en,1,1.0
469_2001.pdf,Josep Antoni Alcover,Bases per al coneixement del contacte entre els primers colonitzadors humans i la naturalesa de les Balears,,en,1,1.0
472_2001.pdf,,Microsoft Word - Cueva Oscura de Ania.doc,,unknown,-1,0.004654194238292979
473_2001.pdf,https://www.researchgate.net/publication/373294921,"See discussions, stats, and author profiles for this publication at: https://www.researchgate.net/publication/373294921",,en,0,1.0
476_2001.pdf,Q3,00-primeras,,es,0,0.9051902273275961
478_2001.pdf,Carmen Cacho Quesada,El Tossal de la Roca (Alicante). Nuevos datos sobre el Magdaleniense Mediterráneo de la Península Ibérica,,es,2,0.1810959583014744
479_2001.pdf,,,,en,-1,0.004645762941657239
480_2001.pdf,Víctor Manuel Guerrero Ayuso,El megalitismo mallorquín en el contexto del Mediterráneo Occidental,,es,2,0.842437557654977
482_2001.pdf,Q3,00-primeras,,es,2,0.9851316212392152
483_2001_error.pdf,https://www.researchgate.net/publication/270338105,"See discussions, stats, and author profiles for this publication at: https://www.researchgate.net/publication/270338105",,es,0,0.9371158341552708
484_2001.pdf,,## II ACTIVIDADES SISTEMÁTICAS Y PUNTUALES,,es,2,0.9293622015325939
485_2001.pdf,,_**La campaña de excavación de 2001 en Biniparratx Petit (Menorca). Avance de los primeros análisis radiocarbónicos**_,,es,2,0.9391659970975685
486_2001.pdf,,,,en,2,1.0
489_2001.pdf,,Radiocarbon evidence for maritime pioneer colonization at the origins of farming in west Mediterranean Europe,,en,2,0.7333928587950492
490_2001.pdf,,## III ACTIVIDADES DE URGENCIA,,es,2,0.9359628209546986
491_2001.pdf,Administrador,Revisiting,10.1017/S0079497X00001687,en,0,0.5444704740286422
575_JuanCabanillesetal_2005.pdf,https://www.researchgate.net/publication/279058176,untitled,10.13140/RG.2.1.2578.9600,es,0,0.8201193985729079
576_santa_MAria_De_Castro_2005.pdf,,,,en,1,1.0
577_yacimiento_Calcolitico_Santa_Lucia_2005.pdf,,ESTUDIOS DE ARQUEOLOGIA ALAVESA. TOMO 22,,es,2,0.8541994962869629
580_2005.pdf,,**==> picture [105 x 13] intentionally omitted <==**,,en,1,1.0
583_2005.pdf,,**EL CAMPAMENTO PREHISTÓRICO DE MENDANDIA: Ocupaciones mesolíticas y neolíticas entre el 8500 y el 6400 b.P.**,,en,1,0.9430370637259339
586_2005.pdf,mdn Hübner GmbH,1841711543,10.30861/9781841711546,en,0,0.8213481056023506
587_2005.pdf,,**==> picture [595 x 69] intentionally omitted <==**,,en,1,1.0
591_2005.pdf,,**==> picture [431 x 614] intentionally omitted <==**,,es,2,0.8678455740621127
593_2005.pdf,lasmthwm,Microsoft Word - Elpedroso.doc,,en,0,1.0
594_2005.pdf,g5,RAP 1.indd,,es,2,0.8761187287473602
595_2005.pdf,,"|l.|PLANTEAMIENTOS GENERALES......... .......... .............. .... . . ...... . ....., . . .|7|",,es,2,0.9668908389495352
596_2005.pdf,,_Encuentro de Jóvenes Investigadores sobre Bronce Final y Edad del Hierro en la Península Ibérica_,,es,2,0.9571633776200642
598_2005.pdf,Norberto Mesado Oliver,TVSIP105_Mesado,,es,2,1.0
599_2005.pdf,,"Anejos de _AEspA_ XXXV, 2005, pág. 305",,en,2,0.8537902642266578
600_2005.pdf,https://www.researchgate.net/publication/291024488,"See discussions, stats, and author profiles for this publication at: https://www.researchgate.net/publication/291024488",,en,0,0.945420803911736
601_2005.pdf,,Planimetría general del proyecto de musealización de Toralla.,,es,2,0.9398303738752714
604_2005.pdf,,"## **LOS฀POYOS฀DEL฀MOLINILLO฀(FRIGILIANA).฀ NUEVO฀YACIMIENTO฀DE฀LA฀EDAD฀DEL฀BRONCE฀EN฀LA฀ AXARQUÍA฀ORIENTAL฀(MÁLAGA,฀ANDALUCÍA)***",,es,2,0.8521773878575196
605_2005.pdf,Enrique,Microsoft Word - Pages from 1 to 44.doc,10.30861/9781841718316,en,0,0.584046373940193
606_2005.pdf,cltbecssti,2002-2003_3,,ca,2,0.9842132194926067
610_2005.pdf,Quim,01 article.qxp,,es,2,0.9450383814230361
611_2005.pdf,https://www.researchgate.net/publication/28148518**,"**See discussions, stats, and author profiles for this publication at: https://www.researchgate.net/publication/28148518**",,es,0,0.9402782939553037
612_2005.pdf,Patricia Mañana Borrazas,"Túmulo 5 de Forno dos Mouros (Ortigueira, A Coruña). Primeiros resultados",,es,2,0.1787260179069647
614_2005.pdf,Ignacio1,001,,es,2,0.8200577496382986
615__2006.pdf,Administrator,Soares.fm,10.1017/S0033822200035384,en,2,0.9621594058107342
616_2006.pdf,Maria Pilar,capitol 1-bo,,es,2,0.9304864270666999
617_2006.pdf,,"**EL ABRIC DE LA FALGUERA (Alcoi, Alacant). 8.000 años de ocupación humana en la cabecera del río de Alcoi**",,es,2,0.9251044173416018
619_2006.pdf,Usuario,Saldvie_6(Montes Martinez).qxp,,es,2,0.8984297211356582
620_2006.pdf,,**==> picture [41 x 155] intentionally omitted <==**,,es,2,0.9546244147014866
621_2006.pdf,,# **LA NECRÓPOLIS DE MEDELLÍN I. LA EXCAVACIÓN Y SUS HALLAZGOS**,,es,2,1.0
622_2006.pdf,,Ocupación prehistórica Illeta,,es,2,1.0
623_2006.pdf,JUAN,01 Yolanda Alvarez,,es,2,0.9354997838525411
624_2007.pdf,,## **A datação pelo radiocarbono das fases de ocupação do Porto das Carretas: algumas relexões sobre a cronologia do Campaniforme**,,en,2,0.9765541345156523
626_2007.pdf,Arrabal,"09. Gema ElviraÉ, Eduardo É",,es,2,0.8961993314534172
627_2007.pdf,,"## CAMPO DE HOYOS CON CERÁMICAS PROTOCOGOTAS EN LA CUENCA MEDIA DEL GUADIANA: EL CARRASCALEJO, BADAJOZ",,es,2,0.8214242331149119
630_2007.pdf,,**==> picture [19 x 787] intentionally omitted <==**,,es,2,0.9180673315964988
647_2008.pdf,,BSSA,,es,2,1.0
648_2008.pdf,,"NUEvOS DATOS SOBRE LA CRONOLOGÍA DEL SEPULCRO MEGALÍTICO DEL «TESORILLO DE LA LLANÁ» (ALOzAINA, MÁLAGA)",,es,2,0.9016865431911106
649_2008.pdf,,"## **O Casarão da Mesquita 3 (S. Manços, Évora): um sítio de fossas “silo” do Bronze Pleno/Final na Encosta do Albardão**",,pt,2,0.854738019937914
651_2008.pdf,Usuario,Microsoft Word - S-1-05-SAN_CHUIS.doc,,es,2,0.8313906201432322
652_2008.pdf,F. Xavier Oms Arias,"Caracterizació tècnica, tipològica i cronològica de les ceràmiques del Neolític antic de la Cova Colomera (Prepirineu de Lleida)",,ca,2,0.9047251864757956
653_2008.pdf,,## DINÁmICA ANTrÓPICA EN El BIErZO (lEÓN) DESDE ÉPOCA rOmANA: ESTUDIO PAlINOlÓGICO DE CASTrO VENTOSA,,es,2,0.9021470554582911
654_2008.pdf,,- IV congreso neolítico tomo II.indb,,es,2,0.6293546885583216
655_2008.pdf,,- IV congreso neolítico tomo I.indb,,es,2,0.6227904954643458
656_2008.pdf,,01_01,,ca,2,0.959829682596859
657_2008.pdf,,- IV congreso neolítico tomo I.indb,,es,2,0.6400142861900634
659_2008.pdf,jesus.jimenez.guijar,pub_58.pdf,,es,2,0.8308078407991824
660_2008.pdf,,"## **ENTERRAMIENTO MASCULINO EN FOSA, CUBIERTO DE CANTOS RODADOS, EN EL NEOLÍTICO ANTIGUO DE LA CUEVA DE CHAVES**",,es,2,0.9889659229188433
661_2008.pdf,,"## **ESTRUCTURA, CONTEXTO Y CRONOLOGÍA DE LA MINA DE SÍLEX DE CASA MONTERO (MADRID)**",,es,2,1.0
662_2008.pdf,Thierry Aubry,"Palaeolithic engravings and sedimentary environments in the COa River Valley (Portugal): implications for the detection, interpretation and dating of open-air rock art",10.1016/j.jas.2010.07.033,en,2,0.9448096291895188
663_2008.pdf,,- IV congreso neolítico tomo II.indb,,es,2,0.808465016580861
664_2008.pdf,,**==> picture [158 x 78] intentionally omitted <==**,,unknown,-1,0.004645838633857133
665_2008.pdf,,untitled,,es,2,0.9434776299482605
666_2008.pdf,,- IV congreso neolítico tomo I.indb,,es,2,0.8807624269522528
667_2008.pdf,Usuario,Geo45 (2).PMD,,es,2,0.8592077436152012
669_2008.pdf,,- IV congreso neolítico tomo I.indb,,es,2,1.0
670_2008.pdf,,"Vilalba, Lugo (ESP) ISSN: 1134-6787",,es,2,1.0
671_2008.pdf,https://www.researchgate.net/publication/236175985,"See discussions, stats, and author profiles for this publication at: https://www.researchgate.net/publication/236175985",,en,0,0.9104169611886388
672_2008.pdf,,00-PRIMERAS.indd,,es,2,1.0
673_2008.pdf,,- IV congreso neolítico tomo I.indb,,es,2,1.0
675_2008.pdf,,- IV congreso neolítico tomo II.indb,,es,2,0.6160788043318453
676_2009.pdf,Carmen Alonso Fernández,"El depósito de armas del bronce final de «Los Cascajos», Grañón (La Rioja)",,es,2,0.90321466093177
677_2009.pdf,,## 46. A view from the edges: the Mesolithic settlement of the interior areas of the Iberian Peninsula reconsidered,,en,2,0.8481186740277744
678_2009.pdf,Rui,Rui Boaventura,,pt,2,0.8664807003993225
678_2009_1.pdf,Rui,## UNIVERSIDADE DE LISBOA,,pt,2,0.8382355671587908
678_2009_2.pdf,Rui,Rui Boaventura,,pt,2,0.8479470411886286
679_2009.pdf,Jorge Martínez-Moreno,Balma Guilanyà (Prepirineo de Lleida) y el Aziliense en el noreste de la Península Ibérica,10.3989/tp.2009.09021,es,2,0.8702836134251447
680_2009.pdf,,"UDK 903.2(36)""633\634"">551.583>314.18",10.4312/dp.36.4,en,2,0.7646685850047688
681_2009.pdf,Georges Sauvet,Untitled,,en,1,1.0
682_2009.pdf,,"TRABAJOS DE PREHISTORIA 66, N.º 1, enero-junio 2009, pp. 145-159, ISSN: 0082-5638 doi: 10.3989/tp.2009.09017",10.3989/tp.2009.09017,es,2,1.0
683_2009.pdf,,"TRABAJOS DE PREHISTORIA 66, N.º 1, enero-junio 2009, pp. 145-159, ISSN: 0082-5638 doi: 10.3989/tp.2009.09017",10.3989/tp.2009.09017,es,2,1.0
684_2009.pdf,,**==> picture [437 x 21] intentionally omitted <==**,,en,1,1.0
685_2009.pdf,Joaquín Lomba Maurandi et. al.,"El enterramiento múltiple, calcolítico, de Camino del Molino (Caravaca, Murcia). Metodología y primeros resultados de un yacimiento excepcional",10.3989/tp.2009.09025,es,2,0.9421533456014106
686_2009.pdf,https://www.researchgate.net/publication/257934661,Libro 1.indb,,en,0,0.9857687919363401
689_2009.pdf,,## **Entre vivos e mortos**,,pt,2,0.9095036194624688
690_2009.pdf,juandiaz,"catalogo el argar.1-33.ps, page 1-33 @ Normalize ( catalogo el argar.indd )",,es,2,0.9263562247397573
692_2009.pdf,https://www.researchgate.net/publication/262882224,"See discussions, stats, and author profiles for this publication at: https://www.researchgate.net/publication/262882224",,en,0,1.0
693_2009.pdf,,"Holocene vegetational landscapes of NE Iberia: charcoal analysis from Cova de la Guineu, Barcelona, Spain",10.1177/0959683609105301,en,2,0.8744735792991106
694_2009.pdf,Libreria General,Saldvie_9(Maria Victoria Pastor).qxp:MaquetaciÉn 1,,es,2,0.9534969602246699
695_2009.pdf,,La Cova de les Cendres,,es,2,1.0
697_2009.pdf,Libreria General,Saldvie_9(Fernanda Blasco).qxp:MaquetaciÛn 1,,es,2,1.0
698_2009.pdf,https://www.researchgate.net/publication/267097226,untitled,,en,0,0.9809446163585742
699_2009.pdf,Nuno Ferreira Bicho,On the Edge: Early Holocene Adaptations in Southwestern Iberia,,en,2,0.8310791209427248
700_2009.pdf,Sergio García Catalán,"Palimpsestos y cambios culturales en el límite Pleistoceno-Holoceno: el conjunto lítico de Picamoixons (Alt Camp, Tarragona)",10.3989/tp.2009.0919,es,2,0.8011186572278093
701_2009.pdf,P. González-Sampériz; P. Utrilla; C. Mazo; B. Valero-Garcés; MC. Sopena; M. Morellón; M. Sebastián; A. Moreno; M. Martínez-Bea,Patterns of human occupation during the early Holocene in the Central Ebro Basin (NE Spain) in response to the 8.2 ka climatic event,10.1016/j.yqres.2008.10.006,en,2,0.9796852408981211
702_2009.pdf,Beatriz,Microsoft Word - pag. en blanco.doc,,es,2,0.9831039586947671
703_2009.pdf,zhou rong,RADIOCARBON DATES FROM THE OXFORD AMS SYSTEM: ARCHAEOMETRY DATELIST 33,10.1111/j.1475-4754.2008.00457.x,en,2,1.0
704_2009.pdf,,THE AMINOCHRONOLOGY OF MAN‐INDUCED SHELL MIDDENS IN CAVES IN NORTHERN SPAIN*,10.1111/j.1475-4754.2008.00383.x,en,2,0.9228588677647375
705_2009.pdf,78920308V,bar.indb,,en,2,0.9205285807360851
706_2009.pdf,,ARCHAEOFAUNA,,es,2,0.8358578663885202
707_2009.pdf,,"QUAD. PREH. ARQ. CAST. 27, 2009",,ca,2,1.0
708_2009.pdf,,"TRABAJOS DE PREHISTORIA 66, N.º 1, enero-junio 2009, pp. 115-122, ISSN: 0082-5638 doi: 10.3989/tp.2009.09015",10.3989/tp.2009.09015,es,2,0.8221476707799338
710_2010_ams-dating-of-human-bone-from-cova-de-la-pastora-new-evidence-of-ritual-continuity-in-the-prehistory-of-eastern-spain.pdf,Mark McClure,McClure.fm,10.1017/S0033822200045008,en,2,0.9873265773513985
"713_2010_alopezm,+Documento.pdf",,Maquetación 1,,es,2,1.0
714_2010_BlancoRotea_2010_CarballeiraEspirituSto_TAPA41.pdf,Rosa Costas,01_TAPA41.qxd:TAPA 41.qxd,,es,2,0.93571137300133
715_2010_cavidades_funerario_neolitico.pdf,,untitled,,es,2,0.8614659757172559
717_2010_Bettencourt 2010 Pré-História do Leça.pdf,endovelicus,Book_RMemoria_PreHist,,pt,2,0.9366821783294491
718_2010_2010-4-Carvalho et  al data barley Promontoria.pdf,,"# **Datación directa de cebada (** _**Hordeum vulgare**_ **L.) de la Cueva de Los Mármoles (Córdoba, España)**",,es,2,0.8554389366350672
721_2010_El_Poblado_de_El_Castanuelo_Aracena_y_el.pdf,Manolo,Microsoft Word - 1,,es,2,0.8212817870807838
723_2010_344-Texto del artículo-349-1-10-20110112.pdf,María Soledad García Martínez,"Gestión del combustible leñoso e impacto medioambiental asociados a la metalurgia protohistórica de Punta de los Gavilanes (Mazarrón, Murcia)",10.3989/tp.2010.10055,es,2,0.9196376770547592
725_2010_Hipogeus funerarios_2011.pdf,Catarina ALVES,"Hipogeos funerarios del Bronce Pleno en Torre Velha 3 (Serpa, Portugal)",,pt,2,0.8260585225807726
727_2010_TIT_Velasquez.pdf,Don Wajari,**==> picture [65 x 49] intentionally omitted <==**,,es,2,0.9259203469383404
728_2010_1-s2.0-S0003552110000749-main.pdf,,doi:10.1016/j.anthro.2010.07.004,10.1016/j.anthro.2010.07.004,fr,2,0.7595638298005671
730_2010_Dialnet-LaCuevaDeLasOrcillas1-3367462.pdf,,"**La cueva de Las Orcillas 1: una estación de los últimos cazadores-recolectores en La Berrueza (Mendaza-Acedo, Navarra)**",,es,2,0.9225339934763811
731_2010_187-Texto del artículo-191-1-10-20100719.pdf,Ana M. S. Bettencourt,La Edad del Bronce en el Noroeste de la Península Ibérica: un análisis a partir de las prácticas funerarias,10.3989/tp.2010.10034,es,2,0.8965389845555191
736_2010_Texto del artículo-188-1-10-20100719.pdf,Jordi Roig,"La necrópolis de Can Gambús-1 (Sabadell, Barcelona). Nuevos conocimientos sobre las prácticas funerarias durante el Neolítico medio en el Noreste de la Península Ibérica",10.3989/tp.2010.10031,es,2,0.8010958923294857
